Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin %,gross income,Rating,Hour,Month,Month_num
750-66-7240,Branche A,Yangon,Normal,Female,Home and lifestyle,10.05,6,3.32,63.62,2019-02-24 16:49:00.540540,15:31,Cash,60.3,5.5,3.32,8.5,15,February,2
750-35-6767,Branche C,Naypyitaw,Normal,Male,Food and beverages,40.85,5,9.8,214.05,2019-02-24 21:05:35.135135,17:00,Ewallet,204.25,4.8,9.8,8.8,17,February,2
750-11-6353,Branche A,Yangon,Normal,Male,Home and lifestyle,37.52,5,10.32,197.92,2019-02-25 01:22:09.729729,14:39,Ewallet,187.6,5.5,10.32,4.9,14,February,2
750-58-6171,Branche A,Yangon,Normal,Male,Food and beverages,11.88,9,5.13,112.05,2019-02-25 01:22:09.729729,17:02,Credit card,106.92,4.8,5.13,6.4,17,February,2
750-47-3944,Branche C,Naypyitaw,Member,Male,Fashion accessories,57.25,10,29.77,602.27,2019-02-25 03:30:27.027027,10:31,Ewallet,572.5,5.2,29.77,5.0,10,February,2
750-18-2520,Branche B,Mandalay,Normal,Male,Home and lifestyle,70.5,8,31.02,595.02,2019-02-25 05:38:44.324324,14:52,Ewallet,564.0,5.5,31.02,10.0,14,February,2
750-85-8137,Branche B,Mandalay,Member,Female,Food and beverages,96.53,6,27.8,606.98,2019-02-25 07:47:01.621621,13:12,Ewallet,579.18,4.8,27.8,8.6,13,February,2
750-37-1219,Branche C,Naypyitaw,Member,Male,Fashion accessories,97.38,1,5.06,102.44,2019-02-25 09:55:18.918918,14:19,Ewallet,97.38,5.2,5.06,6.4,14,February,2
750-93-8453,Branche A,Yangon,Normal,Male,Food and beverages,80.18,8,30.79,672.23,2019-02-25 09:55:18.918918,20:21,Credit card,641.44,4.8,30.79,8.0,20,February,2
750-87-6441,Branche B,Mandalay,Normal,Male,Health and beauty,86.5,9,46.71,825.21,2019-02-25 16:20:10.810810,16:06,Ewallet,778.5,6.0,46.71,9.1,16,February,2
750-12-5554,Branche A,Yangon,Normal,Female,Sports and travel,88.79,1,5.06,93.85,2019-02-25 16:20:10.810810,12:14,Credit card,88.79,5.7,5.06,7.7,12,February,2
750-90-3807,Branche A,Yangon,Normal,Male,Health and beauty,51.85,1,3.11,54.96,2019-02-25 16:20:10.810810,19:38,Ewallet,51.85,6.0,3.11,7.5,19,February,2
750-91-5089,Branche B,Mandalay,Normal,Female,Home and lifestyle,36.79,9,18.21,349.32,2019-02-26 03:01:37.297297,17:02,Cash,331.11,5.5,18.21,4.2,17,February,2
750-37-7247,Branche B,Mandalay,Normal,Female,Home and lifestyle,83.77,6,27.64,530.26,2019-02-26 05:09:54.594594,18:45,Cash,502.62,5.5,27.64,6.9,18,February,2
750-73-5686,Branche B,Mandalay,Member,Male,Sports and travel,23.78,7,9.49,175.95,2019-02-26 09:26:29.189189,16:34,Cash,166.46,5.7,9.49,9.3,16,February,2
750-85-4644,Branche C,Naypyitaw,Member,Male,Sports and travel,49.98,4,11.4,211.32,2019-02-26 11:34:46.486486,14:20,Cash,199.92,5.7,11.4,8.7,14,February,2
750-96-3407,Branche A,Yangon,Member,Female,Fashion accessories,69.68,6,21.74,439.82,2019-02-26 11:34:46.486486,17:36,Credit card,418.08,5.2,21.74,5.7,17,February,2
750-35-8013,Branche B,Mandalay,Member,Male,Food and beverages,71.0,3,10.22,223.22,2019-02-26 15:51:21.081081,12:46,Ewallet,213.0,4.8,10.22,5.8,12,February,2
750-74-6008,Branche A,Yangon,Member,Female,Food and beverages,46.48,6,13.39,292.27,2019-02-26 15:51:21.081081,11:22,Credit card,278.88,4.8,13.39,4.9,11,February,2
750-24-6450,Branche A,Yangon,Normal,Female,Electronic accessories,76.81,3,10.37,240.8,2019-02-26 15:51:21.081081,13:02,Credit card,230.43,4.5,10.37,7.6,13,February,2
750-74-4260,Branche A,Yangon,Member,Male,Fashion accessories,46.96,6,14.65,296.41,2019-02-26 17:59:38.378378,15:12,Credit card,281.76,5.2,14.65,6.5,15,February,2
750-75-7385,Branche B,Mandalay,Normal,Male,Home and lifestyle,29.44,9,14.57,279.53,2019-02-26 17:59:38.378378,17:31,Cash,264.96,5.5,14.57,6.3,17,February,2
750-44-1557,Branche C,Naypyitaw,Normal,Male,Sports and travel,35.61,8,16.24,301.12,2019-02-26 20:07:55.675675,17:54,Ewallet,284.88,5.7,16.24,6.5,17,February,2
750-91-7446,Branche C,Naypyitaw,Member,Female,Fashion accessories,60.94,5,15.84,320.54,2019-02-26 22:16:12.972972,14:46,Cash,304.7,5.2,15.84,7.9,14,February,2
750-96-7926,Branche B,Mandalay,Normal,Male,Food and beverages,67.21,2,6.45,140.87,2019-02-26 22:16:12.972972,15:05,Credit card,134.42,4.8,6.45,9.3,15,February,2
750-26-3398,Branche B,Mandalay,Member,Male,Electronic accessories,80.48,5,18.11,420.51,2019-02-27 00:24:30.270270,17:35,Ewallet,402.4,4.5,18.11,6.4,17,February,2
750-86-2022,Branche B,Mandalay,Member,Male,Home and lifestyle,34.94,4,7.69,147.45,2019-02-27 00:24:30.270270,15:33,Ewallet,139.76,5.5,7.69,9.2,15,February,2
750-64-6491,Branche C,Naypyitaw,Member,Male,Home and lifestyle,41.99,8,18.48,354.4,2019-02-27 02:32:47.567567,12:56,Ewallet,335.92,5.5,18.48,8.7,12,February,2
750-15-2976,Branche B,Mandalay,Normal,Female,Fashion accessories,64.91,1,3.38,68.29,2019-02-27 04:41:04.864864,14:35,Ewallet,64.91,5.2,3.38,6.5,14,February,2
750-38-9067,Branche C,Naypyitaw,Normal,Male,Sports and travel,30.41,2,3.47,64.29,2019-02-27 04:41:04.864864,13:21,Credit card,60.82,5.7,3.47,7.3,13,February,2
750-14-8959,Branche C,Naypyitaw,Normal,Female,Health and beauty,24.79,1,1.49,26.28,2019-02-27 11:05:56.756756,14:03,Cash,24.79,6.0,1.49,5.8,14,February,2
750-92-9027,Branche B,Mandalay,Member,Male,Food and beverages,93.59,4,17.97,392.33,2019-02-27 11:05:56.756756,14:13,Cash,374.36,4.8,17.97,7.0,14,February,2
750-61-2120,Branche A,Yangon,Normal,Male,Home and lifestyle,73.06,2,8.04,154.16,2019-02-27 11:05:56.756756,15:26,Credit card,146.12,5.5,8.04,6.5,15,February,2
750-49-6595,Branche B,Mandalay,Member,Male,Health and beauty,19.72,4,4.73,83.61,2019-02-27 13:14:14.054054,19:06,Cash,78.88,6.0,4.73,7.5,19,February,2
750-83-5250,Branche A,Yangon,Normal,Female,Electronic accessories,63.57,4,11.44,265.72,2019-02-27 13:14:14.054054,19:19,Cash,254.28,4.5,11.44,6.8,19,February,2
750-30-1868,Branche C,Naypyitaw,Normal,Male,Electronic accessories,77.44,7,24.39,566.47,2019-02-27 13:14:14.054054,11:19,Ewallet,542.08,4.5,24.39,6.5,11,February,2
750-52-2655,Branche C,Naypyitaw,Member,Female,Food and beverages,60.75,2,5.83,127.33,2019-02-27 19:39:05.945945,11:08,Credit card,121.5,4.8,5.83,9.9,11,February,2
750-42-8528,Branche A,Yangon,Member,Female,Fashion accessories,56.85,5,14.78,299.03,2019-02-27 21:47:23.243243,16:20,Credit card,284.25,5.2,14.78,9.1,16,February,2
750-39-6413,Branche A,Yangon,Normal,Female,Health and beauty,59.37,1,3.56,62.93,2019-02-27 21:47:23.243243,11:43,Credit card,59.37,6.0,3.56,7.3,11,February,2
750-64-9250,Branche B,Mandalay,Member,Female,Food and beverages,48.44,4,9.3,203.06,2019-02-27 23:55:40.540540,14:08,Ewallet,193.76,4.8,9.3,7.1,14,February,2
750-36-1800,Branche C,Naypyitaw,Normal,Female,Food and beverages,63.44,4,12.18,265.94,2019-02-28 02:03:57.837837,12:51,Ewallet,253.76,4.8,12.18,4.3,12,February,2
750-59-2018,Branche C,Naypyitaw,Normal,Female,Fashion accessories,32.22,2,3.35,67.79,2019-02-28 10:37:07.027027,12:19,Ewallet,64.44,5.2,3.35,8.8,12,February,2
750-44-8899,Branche B,Mandalay,Member,Female,Sports and travel,58.63,10,33.42,619.72,2019-02-28 12:45:24.324324,20:18,Credit card,586.3,5.7,33.42,9.3,20,February,2
750-47-6755,Branche C,Naypyitaw,Member,Male,Home and lifestyle,61.44,3,10.14,194.46,2019-02-28 14:53:41.621621,18:44,Cash,184.32,5.5,10.14,8.6,18,February,2
750-71-2592,Branche A,Yangon,Normal,Female,Sports and travel,31.66,8,14.44,267.72,2019-02-28 19:10:16.216216,17:36,Cash,253.28,5.7,14.44,6.6,17,February,2
750-18-5784,Branche B,Mandalay,Normal,Female,Food and beverages,29.77,3,4.29,93.6,2019-02-28 21:18:33.513513,17:08,Credit card,89.31,4.8,4.29,8.2,17,February,2
750-42-4071,Branche A,Yangon,Member,Female,Food and beverages,97.96,9,42.32,923.96,2019-02-28 23:26:50.810810,14:47,Ewallet,881.64,4.8,42.32,7.2,14,February,2
750-94-6951,Branche B,Mandalay,Normal,Female,Electronic accessories,15.37,10,6.92,160.62,2019-03-01 03:43:25.405405,14:53,Credit card,153.7,4.5,6.92,7.2,14,March,3
750-15-5776,Branche B,Mandalay,Normal,Female,Home and lifestyle,15.36,9,7.6,145.84,2019-03-01 05:51:42.702702,16:04,Ewallet,138.24,5.5,7.6,6.9,16,March,3
750-47-5595,Branche A,Yangon,Member,Male,Sports and travel,95.14,4,21.69,402.25,2019-03-01 05:51:42.702702,15:46,Ewallet,380.56,5.7,21.69,9.2,15,March,3
750-75-9756,Branche A,Yangon,Normal,Female,Home and lifestyle,21.19,7,8.16,156.49,2019-03-01 08:00:00.000000,18:47,Ewallet,148.33,5.5,8.16,4.1,18,March,3
750-11-2326,Branche C,Naypyitaw,Normal,Male,Food and beverages,64.39,2,6.18,134.96,2019-03-01 10:08:17.297297,13:03,Cash,128.78,4.8,6.18,9.3,13,March,3
750-42-7221,Branche B,Mandalay,Normal,Female,Electronic accessories,64.46,4,11.6,269.44,2019-03-01 12:16:34.594594,14:08,Cash,257.84,4.5,11.6,8.7,14,March,3
750-88-7533,Branche C,Naypyitaw,Member,Female,Fashion accessories,26.67,4,5.55,112.23,2019-03-01 14:24:51.891891,13:47,Credit card,106.68,5.2,5.55,8.4,13,March,3
750-39-7609,Branche A,Yangon,Normal,Female,Food and beverages,72.28,10,34.69,757.49,2019-03-01 14:24:51.891891,14:51,Cash,722.8,4.8,34.69,9.8,14,March,3
750-23-4447,Branche A,Yangon,Member,Female,Electronic accessories,21.1,4,3.8,88.2,2019-03-01 14:24:51.891891,15:52,Cash,84.4,4.5,3.8,8.5,15,March,3
750-24-9561,Branche C,Naypyitaw,Normal,Male,Health and beauty,71.43,4,17.14,302.86,2019-03-01 16:33:09.189189,18:26,Cash,285.72,6.0,17.14,8.3,18,March,3
750-33-7176,Branche B,Mandalay,Member,Male,Home and lifestyle,11.99,4,2.64,50.6,2019-03-01 20:49:43.783783,14:35,Credit card,47.96,5.5,2.64,4.3,14,March,3
750-22-2622,Branche A,Yangon,Normal,Male,Food and beverages,68.48,2,6.57,143.53,2019-03-02 01:06:18.378378,10:08,Credit card,136.96,4.8,6.57,9.6,10,March,3
750-49-4257,Branche B,Mandalay,Normal,Female,Electronic accessories,24.53,9,9.93,230.7,2019-03-02 01:06:18.378378,12:28,Ewallet,220.77,4.5,9.93,7.2,12,March,3
750-60-8041,Branche A,Yangon,Normal,Male,Health and beauty,67.74,5,20.32,359.02,2019-03-02 01:06:18.378378,11:28,Credit card,338.7,6.0,20.32,7.3,11,March,3
750-78-6725,Branche A,Yangon,Member,Male,Health and beauty,70.98,8,34.07,601.91,2019-03-02 01:06:18.378378,11:45,Ewallet,567.84,6.0,34.07,6.8,11,March,3
750-41-9527,Branche A,Yangon,Member,Male,Food and beverages,31.65,5,7.6,165.85,2019-03-02 01:06:18.378378,18:49,Credit card,158.25,4.8,7.6,7.4,18,March,3
750-93-7322,Branche C,Naypyitaw,Member,Male,Fashion accessories,60.92,1,3.17,64.09,2019-03-02 03:14:35.675675,10:20,Credit card,60.92,5.2,3.17,6.3,10,March,3
750-66-1461,Branche B,Mandalay,Member,Female,Food and beverages,66.31,4,12.73,277.97,2019-03-02 03:14:35.675675,18:50,Credit card,265.24,4.8,12.73,4.5,18,March,3
750-67-9462,Branche B,Mandalay,Normal,Male,Food and beverages,44.39,8,17.05,372.17,2019-03-02 05:22:52.972972,14:42,Ewallet,355.12,4.8,17.05,4.8,14,March,3
750-75-4042,Branche B,Mandalay,Normal,Male,Health and beauty,25.92,6,9.33,164.85,2019-03-02 05:22:52.972972,11:31,Credit card,155.52,6.0,9.33,6.3,11,March,3
750-75-3673,Branche B,Mandalay,Member,Male,Home and lifestyle,96.88,8,42.63,817.67,2019-03-02 09:39:27.567567,13:28,Cash,775.04,5.5,42.63,6.0,13,March,3
750-31-3318,Branche C,Naypyitaw,Normal,Female,Health and beauty,25.94,8,12.45,219.97,2019-03-02 11:47:44.864864,19:12,Ewallet,207.52,6.0,12.45,6.8,19,March,3
750-27-8155,Branche C,Naypyitaw,Member,Female,Health and beauty,45.8,10,27.48,485.48,2019-03-02 18:12:36.756756,14:15,Cash,458.0,6.0,27.48,7.9,14,March,3
750-35-5747,Branche B,Mandalay,Member,Female,Fashion accessories,70.41,7,25.63,518.5,2019-03-02 20:20:54.054054,14:53,Ewallet,492.87,5.2,25.63,5.1,14,March,3
750-60-8865,Branche A,Yangon,Normal,Male,Home and lifestyle,70.51,8,31.02,595.1,2019-03-02 22:29:11.351351,17:44,Ewallet,564.08,5.5,31.02,6.5,17,March,3
750-49-1507,Branche B,Mandalay,Normal,Male,Fashion accessories,84.33,5,21.93,443.58,2019-03-02 22:29:11.351351,13:35,Cash,421.65,5.2,21.93,5.9,13,March,3
750-79-5964,Branche C,Naypyitaw,Normal,Female,Fashion accessories,98.96,2,10.29,208.21,2019-03-03 00:37:28.648648,16:02,Credit card,197.92,5.2,10.29,6.2,16,March,3
750-92-5833,Branche C,Naypyitaw,Normal,Male,Sports and travel,59.02,8,26.91,499.07,2019-03-03 02:45:45.945945,17:52,Ewallet,472.16,5.7,26.91,8.2,17,March,3
750-42-6581,Branche B,Mandalay,Normal,Female,Food and beverages,16.16,10,7.76,169.36,2019-03-03 04:54:03.243243,16:13,Cash,161.6,4.8,7.76,7.5,16,March,3
750-89-8230,Branche B,Mandalay,Member,Male,Sports and travel,45.94,3,7.86,145.68,2019-03-03 09:10:37.837837,17:12,Credit card,137.82,5.7,7.86,9.4,17,March,3
750-17-1782,Branche C,Naypyitaw,Normal,Female,Fashion accessories,87.94,2,9.15,185.03,2019-03-03 11:18:55.135135,18:46,Credit card,175.88,5.2,9.15,9.8,18,March,3
750-16-6855,Branche B,Mandalay,Normal,Female,Fashion accessories,10.89,10,5.66,114.56,2019-03-03 13:27:12.432432,14:43,Cash,108.9,5.2,5.66,9.6,14,March,3
750-60-7445,Branche B,Mandalay,Normal,Female,Electronic accessories,86.36,5,19.43,451.23,2019-03-03 13:27:12.432432,11:13,Ewallet,431.8,4.5,19.43,4.6,11,March,3
750-50-1568,Branche B,Mandalay,Member,Male,Sports and travel,49.83,4,11.36,210.68,2019-03-03 17:43:47.027027,10:26,Ewallet,199.32,5.7,11.36,7.2,10,March,3
750-23-5227,Branche B,Mandalay,Normal,Female,Electronic accessories,88.63,5,19.94,463.09,2019-03-03 19:52:04.324324,17:47,Credit card,443.15,4.5,19.94,7.2,17,March,3
750-28-8851,Branche C,Naypyitaw,Member,Female,Health and beauty,31.7,8,15.22,268.82,2019-03-03 19:52:04.324324,18:46,Credit card,253.6,6.0,15.22,6.8,18,March,3
750-23-7670,Branche C,Naypyitaw,Normal,Male,Food and beverages,17.01,4,3.27,71.31,2019-03-03 19:52:04.324324,13:51,Cash,68.04,4.8,3.27,5.8,13,March,3
750-16-9619,Branche C,Naypyitaw,Member,Female,Home and lifestyle,45.26,2,4.98,95.5,2019-03-03 22:00:21.621621,16:59,Cash,90.52,5.5,4.98,8.7,16,March,3
750-48-9115,Branche C,Naypyitaw,Normal,Male,Food and beverages,21.55,10,10.34,225.84,2019-03-03 22:00:21.621621,20:42,Ewallet,215.5,4.8,10.34,6.8,20,March,3
750-82-8450,Branche B,Mandalay,Member,Male,Home and lifestyle,72.41,2,7.97,152.79,2019-03-04 00:08:38.918918,14:45,Cash,144.82,5.5,7.97,7.8,14,March,3
750-57-7917,Branche C,Naypyitaw,Normal,Female,Electronic accessories,15.62,8,5.62,130.58,2019-03-04 00:08:38.918918,11:23,Ewallet,124.96,4.5,5.62,8.1,11,March,3
750-62-4944,Branche A,Yangon,Member,Female,Fashion accessories,43.32,4,9.01,182.29,2019-03-04 02:16:56.216216,14:09,Cash,173.28,5.2,9.01,7.1,14,March,3
750-34-6571,Branche B,Mandalay,Normal,Male,Food and beverages,32.71,3,4.71,102.84,2019-03-04 06:33:30.810810,16:50,Ewallet,98.13,4.8,4.71,8.1,16,March,3
750-48-1863,Branche B,Mandalay,Member,Female,Home and lifestyle,10.1,9,5.0,95.9,2019-03-04 12:58:22.702702,13:00,Credit card,90.9,5.5,5.0,4.7,13,March,3
750-29-5385,Branche C,Naypyitaw,Member,Female,Fashion accessories,95.99,8,39.93,807.85,2019-03-04 15:06:40.000000,11:51,Credit card,767.92,5.2,39.93,6.5,11,March,3
750-71-2494,Branche C,Naypyitaw,Member,Male,Health and beauty,15.53,4,3.73,65.85,2019-03-04 17:14:57.297297,15:44,Ewallet,62.12,6.0,3.73,9.2,15,March,3
750-16-9283,Branche B,Mandalay,Normal,Female,Food and beverages,68.44,10,32.85,717.25,2019-03-04 17:14:57.297297,13:00,Ewallet,684.4,4.8,32.85,8.0,13,March,3
750-56-6622,Branche A,Yangon,Normal,Female,Fashion accessories,98.86,1,5.14,104.0,2019-03-04 19:23:14.594594,17:41,Cash,98.86,5.2,5.14,8.5,17,March,3
750-65-6349,Branche A,Yangon,Normal,Male,Health and beauty,15.13,8,7.26,128.3,2019-03-04 19:23:14.594594,15:09,Cash,121.04,6.0,7.26,6.3,15,March,3
750-22-9683,Branche B,Mandalay,Member,Male,Health and beauty,62.26,2,7.47,131.99,2019-03-05 01:48:06.486486,15:25,Ewallet,124.52,6.0,7.47,5.7,15,March,3
750-39-3894,Branche A,Yangon,Normal,Male,Fashion accessories,54.01,10,28.09,568.19,2019-03-05 01:48:06.486486,11:52,Ewallet,540.1,5.2,28.09,4.2,11,March,3
750-44-7373,Branche C,Naypyitaw,Normal,Female,Fashion accessories,38.88,7,14.15,286.31,2019-03-05 01:48:06.486486,14:41,Cash,272.16,5.2,14.15,4.5,14,March,3
750-90-2896,Branche A,Yangon,Normal,Male,Sports and travel,45.73,8,20.85,386.69,2019-03-05 03:56:23.783783,10:32,Ewallet,365.84,5.7,20.85,8.1,10,March,3
750-33-4063,Branche C,Naypyitaw,Member,Female,Home and lifestyle,44.45,3,7.33,140.68,2019-03-05 06:04:41.081081,14:06,Ewallet,133.35,5.5,7.33,4.3,14,March,3
750-30-9046,Branche B,Mandalay,Member,Female,Electronic accessories,47.22,5,10.62,246.72,2019-03-05 08:12:58.378378,14:24,Cash,236.1,4.5,10.62,9.0,14,March,3
750-69-3433,Branche B,Mandalay,Member,Female,Fashion accessories,82.27,4,17.11,346.19,2019-03-05 10:21:15.675675,19:59,Credit card,329.08,5.2,17.11,6.7,19,March,3
750-54-8081,Branche A,Yangon,Member,Female,Sports and travel,81.66,7,32.58,604.2,2019-03-05 12:29:32.972972,13:28,Cash,571.62,5.7,32.58,6.0,13,March,3
750-91-3691,Branche C,Naypyitaw,Normal,Female,Electronic accessories,97.79,10,44.01,1021.91,2019-03-05 12:29:32.972972,12:29,Credit card,977.9,4.5,44.01,7.6,12,March,3
750-37-9708,Branche A,Yangon,Member,Female,Home and lifestyle,89.75,9,44.43,852.18,2019-03-05 12:29:32.972972,17:03,Ewallet,807.75,5.5,44.43,5.6,17,March,3
750-69-1926,Branche B,Mandalay,Member,Male,Food and beverages,64.02,5,15.36,335.46,2019-03-05 14:37:50.270270,10:00,Credit card,320.1,4.8,15.36,7.4,10,March,3
750-32-6179,Branche A,Yangon,Normal,Male,Fashion accessories,88.69,7,32.28,653.11,2019-03-05 16:46:07.567567,19:43,Ewallet,620.83,5.2,32.28,8.6,19,March,3
750-17-3853,Branche C,Naypyitaw,Normal,Female,Health and beauty,20.64,5,6.19,109.39,2019-03-05 18:54:24.864864,13:07,Cash,103.2,6.0,6.19,7.2,13,March,3
750-30-2083,Branche B,Mandalay,Member,Female,Home and lifestyle,34.66,7,13.34,255.96,2019-03-05 18:54:24.864864,20:43,Credit card,242.62,5.5,13.34,8.6,20,March,3
750-30-9585,Branche C,Naypyitaw,Normal,Male,Electronic accessories,60.09,1,2.7,62.79,2019-03-05 21:02:42.162162,15:54,Ewallet,60.09,4.5,2.7,5.6,15,March,3
750-96-8222,Branche C,Naypyitaw,Normal,Male,Food and beverages,96.92,9,41.87,914.15,2019-03-05 23:10:59.459459,17:08,Credit card,872.28,4.8,41.87,9.9,17,March,3
750-69-5748,Branche A,Yangon,Normal,Female,Sports and travel,44.29,2,5.05,93.63,2019-03-05 23:10:59.459459,20:59,Cash,88.58,5.7,5.05,10.0,20,March,3
750-17-7295,Branche A,Yangon,Normal,Female,Fashion accessories,84.16,3,13.13,265.61,2019-03-06 07:44:08.648648,16:30,Credit card,252.48,5.2,13.13,4.7,16,March,3
750-35-6767,Branche C,Naypyitaw,Normal,Female,Fashion accessories,20.74,1,1.08,21.82,2019-03-06 07:44:08.648648,17:03,Credit card,20.74,5.2,1.08,9.2,17,March,3
750-53-9359,Branche A,Yangon,Member,Male,Food and beverages,42.04,6,12.11,264.35,2019-03-06 09:52:25.945945,17:18,Credit card,252.24,4.8,12.11,9.0,17,March,3
750-82-9430,Branche C,Naypyitaw,Normal,Female,Electronic accessories,64.09,5,14.42,334.87,2019-03-06 09:52:25.945945,12:03,Ewallet,320.45,4.5,14.42,5.3,12,March,3
750-24-5238,Branche B,Mandalay,Normal,Female,Food and beverages,53.76,4,10.32,225.36,2019-03-06 16:17:17.837837,13:53,Ewallet,215.04,4.8,10.32,8.1,13,March,3
750-59-9172,Branche B,Mandalay,Member,Male,Home and lifestyle,64.16,4,14.12,270.76,2019-03-06 16:17:17.837837,16:48,Ewallet,256.64,5.5,14.12,7.0,16,March,3
750-85-7450,Branche B,Mandalay,Normal,Male,Sports and travel,13.58,10,7.74,143.54,2019-03-06 18:25:35.135135,16:10,Ewallet,135.8,5.7,7.74,9.1,16,March,3
750-62-1805,Branche A,Yangon,Normal,Female,Sports and travel,75.72,7,30.21,560.25,2019-03-06 18:25:35.135135,20:48,Credit card,530.04,5.7,30.21,8.2,20,March,3
750-66-7443,Branche A,Yangon,Normal,Female,Food and beverages,24.02,3,3.46,75.52,2019-03-06 22:42:09.729729,15:50,Cash,72.06,4.8,3.46,5.1,15,March,3
750-70-4914,Branche A,Yangon,Member,Female,Sports and travel,63.58,3,10.87,201.61,2019-03-06 22:42:09.729729,16:22,Ewallet,190.74,5.7,10.87,6.0,16,March,3
750-72-1446,Branche A,Yangon,Member,Female,Fashion accessories,77.81,5,20.23,409.28,2019-03-07 02:58:44.324324,13:17,Cash,389.05,5.2,20.23,5.8,13,March,3
750-66-5599,Branche C,Naypyitaw,Member,Female,Electronic accessories,23.08,8,8.31,192.95,2019-03-07 05:07:01.621621,15:00,Ewallet,184.64,4.5,8.31,7.8,15,March,3
750-34-4021,Branche B,Mandalay,Member,Female,Sports and travel,16.95,8,7.73,143.33,2019-03-07 07:15:18.918918,13:06,Ewallet,135.6,5.7,7.73,7.7,13,March,3
750-88-7707,Branche C,Naypyitaw,Member,Male,Health and beauty,76.75,4,18.42,325.42,2019-03-07 07:15:18.918918,19:58,Ewallet,307.0,6.0,18.42,4.3,19,March,3
750-63-8248,Branche C,Naypyitaw,Normal,Female,Fashion accessories,71.4,3,11.14,225.34,2019-03-07 09:23:36.216216,20:07,Cash,214.2,5.2,11.14,8.7,20,March,3
750-90-7157,Branche B,Mandalay,Normal,Male,Health and beauty,70.87,10,42.52,751.22,2019-03-07 09:23:36.216216,15:42,Cash,708.7,6.0,42.52,9.0,15,March,3
750-37-4700,Branche A,Yangon,Member,Female,Food and beverages,69.74,8,26.78,584.7,2019-03-07 15:48:28.108108,18:04,Ewallet,557.92,4.8,26.78,6.0,18,March,3
750-96-1303,Branche B,Mandalay,Normal,Male,Health and beauty,80.16,5,24.05,424.85,2019-03-07 17:56:45.405405,18:16,Ewallet,400.8,6.0,24.05,9.6,18,March,3
750-37-1527,Branche A,Yangon,Normal,Male,Electronic accessories,23.24,1,1.05,24.29,2019-03-07 17:56:45.405405,13:43,Credit card,23.24,4.5,1.05,5.9,13,March,3
750-59-6267,Branche B,Mandalay,Member,Male,Food and beverages,61.8,8,23.73,518.13,2019-03-07 20:05:02.702702,13:44,Ewallet,494.4,4.8,23.73,6.9,13,March,3
750-53-3069,Branche A,Yangon,Normal,Female,Health and beauty,66.49,6,23.94,422.88,2019-03-07 22:13:20.000000,15:56,Cash,398.94,6.0,23.94,4.6,15,March,3
750-82-1613,Branche A,Yangon,Member,Male,Health and beauty,67.03,7,28.15,497.36,2019-03-07 22:13:20.000000,20:15,Cash,469.21,6.0,28.15,8.1,20,March,3
750-96-8897,Branche A,Yangon,Normal,Male,Home and lifestyle,29.68,8,13.06,250.5,2019-03-08 02:29:54.594594,12:26,Ewallet,237.44,5.5,13.06,6.3,12,March,3
750-63-6491,Branche A,Yangon,Member,Female,Fashion accessories,70.65,5,18.37,371.62,2019-03-08 08:54:46.486486,18:42,Credit card,353.25,5.2,18.37,6.3,18,March,3
750-71-1464,Branche A,Yangon,Member,Male,Food and beverages,21.99,10,10.56,230.46,2019-03-08 08:54:46.486486,13:25,Cash,219.9,4.8,10.56,9.5,13,March,3
750-40-4005,Branche A,Yangon,Normal,Female,Health and beauty,25.1,7,10.54,186.24,2019-03-08 08:54:46.486486,15:40,Cash,175.7,6.0,10.54,7.0,15,March,3
750-29-6894,Branche B,Mandalay,Member,Male,Sports and travel,74.83,8,34.12,632.76,2019-03-08 11:03:03.783783,19:16,Cash,598.64,5.7,34.12,8.4,19,March,3
750-55-7541,Branche B,Mandalay,Member,Female,Home and lifestyle,52.79,5,14.52,278.47,2019-03-08 11:03:03.783783,14:02,Ewallet,263.95,5.5,14.52,7.7,14,March,3
750-93-6069,Branche A,Yangon,Member,Female,Fashion accessories,59.92,5,15.58,315.18,2019-03-08 13:11:21.081081,16:20,Credit card,299.6,5.2,15.58,8.7,16,March,3
750-57-4741,Branche B,Mandalay,Normal,Male,Home and lifestyle,52.21,8,22.97,440.65,2019-03-08 19:36:12.972972,14:52,Credit card,417.68,5.5,22.97,8.1,14,March,3
750-22-5759,Branche B,Mandalay,Normal,Female,Food and beverages,59.23,1,2.84,62.07,2019-03-08 23:52:47.567567,15:35,Credit card,59.23,4.8,2.84,8.7,15,March,3
750-29-4307,Branche C,Naypyitaw,Member,Female,Health and beauty,22.91,1,1.37,24.28,2019-03-09 06:17:39.459459,18:16,Credit card,22.91,6.0,1.37,7.8,18,March,3
750-43-1842,Branche A,Yangon,Member,Male,Food and beverages,15.58,1,0.75,16.33,2019-03-09 06:17:39.459459,12:17,Cash,15.58,4.8,0.75,7.0,12,March,3
750-45-2424,Branche C,Naypyitaw,Normal,Male,Electronic accessories,88.76,2,7.99,185.51,2019-03-09 08:25:56.756756,10:22,Cash,177.52,4.5,7.99,5.5,10,March,3
750-62-8237,Branche C,Naypyitaw,Member,Male,Electronic accessories,38.09,10,17.14,398.04,2019-03-09 10:34:14.054054,20:54,Credit card,380.9,4.5,17.14,8.1,20,March,3
